Date,Average temperature F ,HDD,CDD,Precipitation (Inches),Average daily MLP price,Humidity,Wind Speed (mph)
29-Dec-16,32.5,47.5,0,0,21.8,68.5,19.5
30-Dec-16,31,49,0,0,24.8,61.5,18
31-Dec-16,31.5,48.5,0,0,24.7,64.5,15
1-Jan-17,28.5,51.5,0,0,23.5,65.5,6.5
2-Jan-17,32.5,47.5,0,0.11,27.9,82.5,6.5
3-Jan-17,29,51,0,0,28,82,10.5
4-Jan-17,13,67,0,0,30.9,60,17.5
5-Jan-17,8,72,0,0,34.1,61,13.5
6-Jan-17,4.5,75.5,0,0,29.8,62,11
7-Jan-17,9,71,0,0,34.1,61,13.5
8-Jan-17,10.5,69.5,0,0,27.1,56,10.5
9-Jan-17,26,54,0,0.02,30.9,66.5,15.5
10-Jan-17,38,42,0,0.2,23.6,78.5,25
11-Jan-17,34,46,0,0.33,24.9,85,13.5
12-Jan-17,23.5,56.5,0,0.05,27.1,76.5,12.5
13-Jan-17,21.5,58.5,0,0,50.2,72,9.5
14-Jan-17,28,52,0,0,58.1,63.5,4.5
15-Jan-17,28,52,0,0,50,61,3.5
16-Jan-17,33.5,46.5,0,0.9,65.3,89,6
17-Jan-17,37,43,0,0.48,29.9,96,10
18-Jan-17,33,47,0,0,31.9,91,10
19-Jan-17,36,44,0,0.46,28.7,89.5,8
20-Jan-17,40.5,39.5,0,0.18,25.9,96,6.5
21-Jan-17,49.5,30.5,0,0,20.4,81,10
22-Jan-17,42,38,0,0.01,20,88,7
23-Jan-17,39,41,0,0,22.2,88,10.5
24-Jan-17,36,44,0,0,27.1,87,7.5
25-Jan-17,38,42,0,0.09,22.1,92.5,14
26-Jan-17,32,48,0,0,23.1,82.5,16
27-Jan-17,27.5,52.5,0,0,24.8,72,15
28-Jan-17,26.5,53.5,0,0,21.6,72,14
29-Jan-17,24.5,55.5,0,0,21.9,60.5,14
30-Jan-17,26,54,0,0.01,23.7,58.5,14
31-Jan-17,37,43,0,0.03,22,75.5,17
1-Feb-17,29.5,50.5,0,0,22.8,65,14.5
2-Feb-17,19,61,0,0,23.2,55.5,14.5
3-Feb-17,21,59,0,0,25.2,49,12.5
4-Feb-17,21.5,58.5,0,0,30,56.5,14
5-Feb-17,31,49,0,0,21.5,63,9
6-Feb-17,38,42,0,0,23.9,77.5,7.5
7-Feb-17,41,39,0,0.47,22.8,91,12.5
8-Feb-17,25.5,54.5,0,0,23.9,68,13.5
9-Feb-17,19,61,0,0,27.3,53,13.5
10-Feb-17,29.5,50.5,0,0,26.7,66,16
11-Feb-17,41.5,38.5,0,0,22.2,78.5,8
12-Feb-17,39,41,0,0,21.4,58,21.5
13-Feb-17,34.5,45.5,0,0,28.9,59.5,13
14-Feb-17,40.5,39.5,0,0,25.7,60,15
15-Feb-17,30.5,49.5,0,0,25.8,50,12.5
16-Feb-17,35.5,44.5,0,0,26.6,51.5,10
17-Feb-17,47,33,0,0,23.3,59.5,10
18-Feb-17,55,25,0,0,23.6,48,7.5
19-Feb-17,52,28,0,0,22.2,54.5,6.5
20-Feb-17,55.5,24.5,0,0,23,68,11.5
21-Feb-17,57.5,22.5,0,0.04,25.9,76.5,9
22-Feb-17,59,21,0,0,21.5,77,13.5
23-Feb-17,48.5,31.5,0,0.21,22.5,79,14
24-Feb-17,36.5,43.5,0,0.15,21.9,87,14
25-Feb-17,28,52,0,0,23.7,68.5,16
26-Feb-17,35,45,0,0,18.9,56,17.5
27-Feb-17,40.5,39.5,0,0,25.6,63,8
28-Feb-17,53.5,26.5,0,0.65,24.3,82,12.5
1-Mar-17,43,37,0,0.12,23,84.5,14.5
2-Mar-17,31,49,0,0,31,57.5,12
3-Mar-17,27,53,0,0,32.6,44.5,14
4-Mar-17,35,45,0,0.01,27.5,69,15
5-Mar-17,46,34,0,0,26,56,16.5
6-Mar-17,58.5,21.5,0,0,23,75,24.5
7-Mar-17,54.5,25.5,0,0.24,23.7,53.5,22.5
8-Mar-17,46.5,33.5,0,0,25.7,35,26.5
9-Mar-17,35.5,44.5,0,0,25,53,10
10-Mar-17,29.5,50.5,0,0,24.9,31.5,16.5
11-Mar-17,25,55,0,0,27,29,8.5
12-Mar-17,27,53,0,0.05,25.9,54,8
13-Mar-17,29,51,0,0.24,33.1,75.5,11
14-Mar-17,23.5,56.5,0,0.19,31.2,64.5,13.5
15-Mar-17,24.5,55.5,0,0,34,48.5,13
16-Mar-17,30,50,0,0,28.8,47,8
17-Mar-17,43,37,0,0.03,29.9,75.5,14
18-Mar-17,38.5,41.5,0,0,28.6,64,15
19-Mar-17,41,39,0,0,31,65.5,12
20-Mar-17,45.5,34.5,0,0.13,30.6,69.5,10.5
21-Mar-17,43.5,36.5,0,0,30,60.5,15
22-Mar-17,32.5,47.5,0,0,28.6,53.5,13.5
23-Mar-17,39.5,40.5,0,0.02,25.7,54.5,15.5
24-Mar-17,62,18,0,0,26.4,50.5,19
25-Mar-17,44,36,0,0.71,25.3,86,13.5
26-Mar-17,54.5,25.5,0,0.3,23.9,79,8
27-Mar-17,47,33,0,0,34.4,83.5,9
28-Mar-17,43,37,0,0,30.3,76.5,11.5
29-Mar-17,42,38,0,0.11,25.3,80,13.5
30-Mar-17,42,38,0,1.84,24.7,87,16.5
31-Mar-17,40,40,0,0.02,30.1,79.5,15.5
1-Apr-17,46.5,33.5,0,0,33,51,8.5
2-Apr-17,51.5,28.5,0,0,24.3,49.5,8.5
3-Apr-17,50,30,0,0.19,29.8,76,10.5
4-Apr-17,49.5,30.5,0,0.02,29.7,73.5,8
5-Apr-17,43.5,36.5,0,1.04,22.8,80,18
6-Apr-17,44.5,35.5,0,0.29,23.4,71,19
7-Apr-17,45.5,34.5,0,0,29.7,44.5,14
8-Apr-17,52.5,27.5,0,0,20.2,46,14.5
9-Apr-17,67,13,0,0,21.4,49,23.5
10-Apr-17,59.5,20.5,0,0.32,24.4,63.5,21.5
11-Apr-17,47.5,32.5,0,0,25,77,10
12-Apr-17,48.5,31.5,0,0,29.5,54.5,8
13-Apr-17,52,28,0,0.19,23.9,56,10.5
14-Apr-17,56.5,23.5,0,0.06,19.2,66,10.5
15-Apr-17,71.5,8.5,0,0.09,20.9,59,20.5
16-Apr-17,62.5,17.5,0,0.59,17,58,14
17-Apr-17,56.5,23.5,0,0,26.2,49,8.5
18-Apr-17,58.5,21.5,0,0,25.1,57,13
19-Apr-17,57.5,22.5,0,0.01,29.6,69.5,12
20-Apr-17,60.5,19.5,0,0,25.3,69,14.5
21-Apr-17,48.5,31.5,0,0,24.3,55.5,14
22-Apr-17,49,31,0,0,22.6,45.5,8
23-Apr-17,54.5,25.5,0,0,21.8,46.5,7.5
24-Apr-17,56.5,23.5,0,0,27.1,53,10
25-Apr-17,65.5,14.5,0,0,25.8,53.5,15
26-Apr-17,67,13,0,0.22,34.1,73.5,11.5
27-Apr-17,51.5,28.5,0,0.14,25.1,81,16.5
28-Apr-17,50,30,0,0,30.2,69,9
29-Apr-17,43,37,0,1.95,26.8,75.5,22
30-Apr-17,44.5,35.5,0,1.32,25.4,91,13.5
1-May-17,51,29,0,0.09,29.2,79.5,13
2-May-17,46,34,0,0.01,33.3,71,14.5
3-May-17,45.5,34.5,0,0,32.3,62,7
4-May-17,48.5,31.5,0,0,14,62,13
5-May-17,51,29,0,0,31.3,61,16
6-May-17,51,29,0,0.11,24.8,58,15
7-May-17,47.5,32.5,0,0,22.8,41.5,11
8-May-17,45.5,34.5,0,0.02,28.4,52,9.5
9-May-17,51.5,28.5,0,0.13,29.9,59.5,7.5
10-May-17,55.5,24.5,0,0.87,32.4,71,10
11-May-17,57,23,0,0,34.5,66.5,7.5
12-May-17,59,21,0,0,38.8,56.5,7.5
13-May-17,64.5,15.5,0,0,17.1,56,12
14-May-17,61,19,0,0,13.7,61,9
15-May-17,66,14,0,0.02,38.3,55,13.5
16-May-17,74,6,0,0,33.9,56.5,14.5
17-May-17,73,7,0,0.37,25.9,60.5,24.5
18-May-17,63,17,0,0,24.1,63.5,22.5
19-May-17,46.5,33.5,0,0.23,18.6,78.5,18
20-May-17,56,24,0,0.34,22.8,77,11
21-May-17,58,22,0,0.05,18.1,74.5,11.5
22-May-17,60.5,19.5,0,0.01,23.8,55.5,14.5
23-May-17,58.5,21.5,0,0.33,27.3,80,8.5
24-May-17,57.5,22.5,0,0.17,24.7,81,14.5
25-May-17,60.5,19.5,0,0,19.9,72,9
26-May-17,61.5,18.5,0,0.53,24.3,75,8
27-May-17,65,15,0,0,25.1,71,7
28-May-17,66.5,13.5,0,0,19.8,61,10
29-May-17,66,14,0,0,19.1,49.5,15
30-May-17,64,16,0,0,26.3,54,14
31-May-17,63,17,0,0,33.3,50,13.5
1-Jun-17,66,14,0,0,32.3,44.5,7
2-Jun-17,69.5,10.5,0,0,35.5,40.5,8
3-Jun-17,70.5,9.5,0,0,24.7,44.5,11
4-Jun-17,79,1,0,0,26.3,49,12.5
5-Jun-17,67,13,0,0,23.6,63,12.5
6-Jun-17,65,15,0,0,22.9,53,15
7-Jun-17,66.5,13.5,0,0,24.7,51,9
8-Jun-17,68,12,0,0.06,30.7,47,6.5
9-Jun-17,76,4,0,0,29,51.5,11
10-Jun-17,77,3,0,0,21.5,50,18
11-Jun-17,83,0,3,0,19.4,43,15.5
12-Jun-17,84,0,4,0,38.7,45.5,16.5
13-Jun-17,78,2,0,0,30.7,61.5,10
14-Jun-17,80,0,0,0.59,30.5,69.5,12.5
15-Jun-17,79.5,0.5,0,0.07,29.8,59.5,15
16-Jun-17,76.5,3.5,0,0.22,30.5,62.5,18
17-Jun-17,78,2,0,0.42,27.3,76,10
18-Jun-17,74,6,0,0,22.7,66,17.5
19-Jun-17,71,9,0,0.03,24.4,58.5,17
20-Jun-17,69,11,0,0,21.7,60.5,14
21-Jun-17,67.5,12.5,0,0,24.3,60.5,10
22-Jun-17,78,2,0,0,28.3,62,15
23-Jun-17,74.5,5.5,0,0.71,27.6,54,14.5
24-Jun-17,67,13,0,0.02,23.1,54.5,17.5
25-Jun-17,63,17,0,0,19.1,61.5,14
26-Jun-17,64.5,15.5,0,0,20.8,57,12.5
27-Jun-17,64,16,0,0,22.3,57,7.5
28-Jun-17,69,11,0,1.3,10.9,68,17.5
29-Jun-17,73.5,6.5,0,0.02,27.1,75.5,13.5
30-Jun-17,74,6,0,0,28,74,6.5
1-Jul-17,74,6,0,0,28.5,60.5,14
2-Jul-17,75.5,4.5,0,0,29.2,59,11.5
3-Jul-17,73,7,0,0.04,29.5,69,10.5
4-Jul-17,73.5,6.5,0,0,26.5,72.5,9
5-Jul-17,77,3,0,0,30.6,67.5,8
6-Jul-17,81,0,1,0,45.8,58.5,8.5
7-Jul-17,76,4,0,0,26.3,65,10.5
8-Jul-17,71,9,0,0,24.5,61,7
9-Jul-17,74.5,5.5,0,0,22,51.5,8
10-Jul-17,75.5,4.5,0,0.73,30.3,71,15
11-Jul-17,77.5,2.5,0,0.56,28.5,77.5,8.5
12-Jul-17,74.5,5.5,0,1.77,26.8,81,17.5
13-Jul-17,77.5,2.5,0,0,29.5,68.5,14
14-Jul-17,68,12,0,0,28.7,71,8.5
15-Jul-17,70.5,9.5,0,0,24.9,70,7
16-Jul-17,69,11,0,0,25.1,72.5,17
17-Jul-17,67.5,12.5,0,0,32.9,67.5,7
18-Jul-17,74.5,5.5,0,0,39.6,62,6.5
19-Jul-17,79,1,0,0.48,41.3,73.5,17.5
20-Jul-17,78.5,1.5,0,1.77,29.7,76.5,12
21-Jul-17,80.5,0,0.5,1.43,34.2,74,11.5
22-Jul-17,80,0,0,0.66,30.4,75,12
23-Jul-17,80,0,0,0.21,28,65.5,14
24-Jul-17,70,10,0,0,26,67,13
25-Jul-17,71.5,8.5,0,0,29.2,64.5,9
26-Jul-17,75,5,0,0.03,37.2,68.5,8.5
27-Jul-17,76,4,0,0,36.3,65,12
28-Jul-17,73,7,0,0,27.2,63.5,14.5
29-Jul-17,71.5,8.5,0,0,22.4,60,12
30-Jul-17,73,7,0,0,32.5,59,6.5
31-Jul-17,75.5,4.5,0,0,33,57.5,6
1-Aug-17,76.5,3.5,0,0.92,25.7,62.5,16.5
2-Aug-17,76.5,3.5,0,0,27.3,63,10.5
3-Aug-17,72.5,7.5,0,0.88,30.2,72,16
4-Aug-17,62,18,0,0,18.2,65,14
5-Aug-17,70,10,0,0,21.3,59,8
6-Aug-17,70,10,0,0,19.8,63.5,6.5
7-Aug-17,68.5,11.5,0,0,22.2,63,8.5
8-Aug-17,71,9,0,0,23.4,51.5,7
9-Aug-17,72,8,0,0,27,58.5,7
10-Aug-17,73,7,0,0.03,24.3,66,10
11-Aug-17,71.5,8.5,0,0,24.4,68.5,11.5
12-Aug-17,68.5,11.5,0,0,29.3,67,7.5
13-Aug-17,68.5,11.5,0,0,24.6,61,6.5
14-Aug-17,72.5,7.5,0,0,25.9,64.5,7
15-Aug-17,76,4,0,0,31,70.5,10
16-Aug-17,77.5,2.5,0,0.17,27.5,69.5,10.5
17-Aug-17,77,3,0,0.02,29,70.5,18.5
18-Aug-17,74.5,5.5,0,0,28.8,65,13
19-Aug-17,74.5,5.5,0,0,27.9,61,6.5
20-Aug-17,76.5,3.5,0,0,27.6,60.5,7
21-Aug-17,79,1,0,0.03,27.4,70.5,9
22-Aug-17,73,7,0,0.02,25.6,59.5,15
23-Aug-17,69.5,10.5,0,0,22.6,54,12
24-Aug-17,65.5,14.5,0,0,22.5,62.5,11
25-Aug-17,63,17,0,0,17.4,57.5,7.5
26-Aug-17,67,13,0,0,20.8,58,8.5
27-Aug-17,70,10,0,0.01,21.2,68.5,9.5
28-Aug-17,72,8,0,0.36,22.1,69.5,7.5
29-Aug-17,68.5,11.5,0,0.07,22.1,80.5,10.5
30-Aug-17,71,9,0,0,26.6,66,10
31-Aug-17,68.5,11.5,0,0,16.5,66.5,14.5
1-Sep-17,59.5,20.5,0,0,13.3,55.5,13.5
2-Sep-17,62.5,17.5,0,0.25,18.7,62.5,10
3-Sep-17,70.5,9.5,0,0,18.6,62,10.5
4-Sep-17,72,8,0,0,12.6,64,15
5-Sep-17,62,18,0,0,11.8,58.5,16.5
6-Sep-17,58,22,0,0,19.4,63,13
7-Sep-17,61.5,18.5,0,0,18.6,56.5,10.5
8-Sep-17,63.5,16.5,0,0,16.3,65.5,8
9-Sep-17,63,17,0,0,17.7,56.5,8.5
10-Sep-17,60,20,0,0,8.4,60,7.5
11-Sep-17,63.5,16.5,0,0,17,58,6.5
12-Sep-17,65.5,14.5,0,0,25.5,64.5,8
13-Sep-17,67.5,12.5,0,0,28,70,8.5
14-Sep-17,70,10,0,0,28.8,71,6
15-Sep-17,74.5,5.5,0,0,29.1,62.5,10.5
16-Sep-17,76.5,3.5,0,0,32.1,63.5,11
17-Sep-17,74.5,5.5,0,0,29.3,61,10.5
18-Sep-17,67.5,12.5,0,0,29,61.5,9
19-Sep-17,71.5,8.5,0,0.07,35.4,74.5,7.5
20-Sep-17,77,3,0,0,45.6,68.5,14
21-Sep-17,83,0,3,0,100.1,56,7
22-Sep-17,82.5,0,2.5,0,42.7,57.5,7.5
23-Sep-17,83.5,0,3.5,0,29.6,55,7.5
24-Sep-17,81.5,0,1.5,0,34.5,54.5,7.5
25-Sep-17,79.5,0.5,0,0,34.4,49,9
26-Sep-17,81,0,1,0,35.4,51.5,10
27-Sep-17,64,16,0,0,34.3,56.5,13.5
28-Sep-17,63.5,16.5,0,0,26.2,51,8.5
29-Sep-17,63,17,0,0,21.7,51,13
30-Sep-17,60.5,19.5,0,0,21.7,52.5,7
1-Oct-17,60,20,0,0,16,49,12
2-Oct-17,70.5,9.5,0,0,25,49.5,13.5
3-Oct-17,72.5,7.5,0,0,32.7,65,16.5
4-Oct-17,67,13,0,0.03,28.4,67,10
5-Oct-17,65.5,14.5,0,0.01,32.4,57.5,7
6-Oct-17,64.5,15.5,0,0.3,31.5,85.5,8.5
7-Oct-17,69.5,10.5,0,0.43,21.7,70,22
8-Oct-17,66,14,0,0,25.7,64.5,8.5
9-Oct-17,66.5,13.5,0,0,32,61.5,8
10-Oct-17,60.5,19.5,0,0.78,27.9,80,14.5
11-Oct-17,59,21,0,0.79,26.6,89.5,16
12-Oct-17,58,22,0,0,29.1,79.5,8.5
13-Oct-17,64,16,0,0,26.4,75,8
14-Oct-17,64,16,0,4.19,26.9,85.5,19
15-Oct-17,57.5,22.5,0,0.2,27.1,76,18.5
16-Oct-17,53,27,0,0,27.1,58.5,10
17-Oct-17,59.5,20.5,0,0,23.1,48.5,15
18-Oct-17,59,21,0,0,23.8,56.5,15
19-Oct-17,60.5,19.5,0,0,23.5,47,7.5
20-Oct-17,64.5,15.5,0,0,23,59,10
21-Oct-17,68.5,11.5,0,0,21.9,59,15.5
22-Oct-17,60.5,19.5,0,0.37,22.7,77.5,18.5
23-Oct-17,52,28,0,0.73,25.5,83.5,11.5
24-Oct-17,46,34,0,0.87,26.1,81.5,14.5
25-Oct-17,45.5,34.5,0,0,26.4,61.5,7
26-Oct-17,48,32,0,0,24.7,65.5,10.5
27-Oct-17,45,35,0,0,23.9,63,18
28-Oct-17,38,42,0,0,25.6,72,12
29-Oct-17,39.5,40.5,0,0,24.8,58.5,9.5
30-Oct-17,43.5,36.5,0,0,25.9,57,18.5
31-Oct-17,37,43,0,0,33.8,58.5,15.5
1-Nov-17,40,40,0,0.23,28.6,82,12.5
2-Nov-17,47.5,32.5,0,0.02,29.8,90,7.5
3-Nov-17,43,37,0,0,27.4,75.5,11
4-Nov-17,46,34,0,0.48,21.5,85.5,10
5-Nov-17,47,33,0,0.02,21.3,80.5,11
6-Nov-17,37.5,42.5,0,0,32.3,64.5,11.5
7-Nov-17,38.5,41.5,0,0,30.6,66,10
8-Nov-17,37.5,42.5,0,0,31.3,63.5,6
9-Nov-17,33.5,46.5,0,0,25.4,56,14.5
10-Nov-17,24,56,0,0,30,60,9
11-Nov-17,32,48,0,0,30,58,8
12-Nov-17,38,42,0,0.13,27.6,78,6
13-Nov-17,35.5,44.5,0,0,33.4,89.5,6.5
14-Nov-17,39.5,40.5,0,0,26.7,76.5,10
15-Nov-17,43.5,36.5,0,0.17,27.8,77,19.5
16-Nov-17,35.5,44.5,0,0,29.6,70,12.5
17-Nov-17,41.5,38.5,0,0.14,26.4,75.5,15
18-Nov-17,41.5,38.5,0,0.54,24.3,78.5,16.5
19-Nov-17,33.5,46.5,0,0,22.6,56.5,14.5
20-Nov-17,41,39,0,0,23.1,57.5,18.5
21-Nov-17,35.5,44.5,0,0.02,22.2,53.5,16
22-Nov-17,28.5,51.5,0,0,24.6,58.5,9.5
23-Nov-17,39,41,0,0,22.1,56.5,10
24-Nov-17,47.5,32.5,0,0,17.4,57,15.5
25-Nov-17,43.5,36.5,0,0,18.6,60.5,14.5
26-Nov-17,38,42,0,0,22.8,64.5,8
27-Nov-17,44,36,0,0,23.6,69,11.5
28-Nov-17,52,28,0,0,21,48,17.5
29-Nov-17,40.5,39.5,0,0,23.5,58,9
30-Nov-17,46.5,33.5,0,0,22.5,45.5,13
1-Dec-17,40.5,39.5,0,0,26.5,58,6.5
2-Dec-17,43.5,36.5,0,0,26.3,58.5,5
3-Dec-17,43.5,36.5,0,0,22.2,60.5,9
4-Dec-17,54.5,25.5,0,0.16,18,64,24.5
5-Dec-17,35.5,44.5,0,0,24.1,52.5,24
6-Dec-17,30.5,49.5,0,0,26.4,50.5,16.5
7-Dec-17,24,56,0,0,31.3,58,13
8-Dec-17,27.5,52.5,0,0.01,28.4,54.5,13.5
9-Dec-17,26,54,0,0.03,26,71,15
10-Dec-17,27.5,52.5,0,0,24.2,64.5,11
11-Dec-17,31,49,0,0.08,23.9,74,14
12-Dec-17,24,56,0,0,27.8,59.5,17.5
13-Dec-17,30,50,0,0,24.1,61,18
14-Dec-17,21.5,58.5,0,0,30.8,58,12
15-Dec-17,29,51,0,0,26.5,61.5,15
16-Dec-17,36.5,43.5,0,0,35.4,68.5,9
17-Dec-17,35.5,44.5,0,0,24.8,81,5
18-Dec-17,42.5,37.5,0,0.01,22.1,77,14
19-Dec-17,42.5,37.5,0,0,21.1,55,13.5
20-Dec-17,32,48,0,0,24.8,60.5,10.5
21-Dec-17,36,44,0,0,26.5,61.5,10
22-Dec-17,36,44,0,0,25.4,76,10
23-Dec-17,26,54,0,0,22.3,65.5,11
24-Dec-17,20,60,0,0.18,20.5,68,11
25-Dec-17,11.5,68.5,0,0.01,20.8,65.5,14.5
26-Dec-17,1,79,0,0,31.3,62.5,9.5
27-Dec-17,1.5,78.5,0,0,52.5,65,7.5
28-Dec-17,7.5,72.5,0,0.03,53.5,67,8.5
29-Dec-17,12,68,0,0.08,33.1,76,8.5
30-Dec-17,7,73,0,0,28.8,67,15.5
31-Dec-17,6,74,0,0,37.3,60.5,12.5
1-Jan-18,-4,84,0,0,61.8,61.5,11.5
2-Jan-18,-0.5,80.5,0,0,56.6,60,13.5
3-Jan-18,11.5,68.5,0,0,64,69,13.5
4-Jan-18,6,74,0,0,77.9,58.5,13.5
5-Jan-18,5,75,0,0,93.8,62.5,14
6-Jan-18,7.5,72.5,0,0,109.2,54,7
7-Jan-18,20.5,59.5,0,0.03,63.1,58,17
8-Jan-18,34,46,0,0,34,79.5,12.5
9-Jan-18,31,49,0,0,30.7,87.5,7
10-Jan-18,43,37,0,0.01,24.5,86.5,19.5
11-Jan-18,41,39,0,0.36,21.2,83.5,17
12-Jan-18,18.5,61.5,0,0,24,61.5,21
13-Jan-18,11,69,0,0,38.8,54.5,14
14-Jan-18,13,67,0,0.08,34.3,62.5,11
15-Jan-18,17,63,0,0.14,34.1,80.5,11
16-Jan-18,17.5,62.5,0,0.01,47.5,69.5,13
17-Jan-18,12,68,0,0,32.8,74.5,15.5
18-Jan-18,24,56,0,0,40.7,64,15.5
19-Jan-18,34,46,0,0,24.3,60.5,18
20-Jan-18,38.5,41.5,0,0,21.7,71.5,9.5
21-Jan-18,40,40,0,0,21,92.5,4
22-Jan-18,46,34,0,0.81,19,88.5,14.5
23-Jan-18,33.5,46.5,0,0.07,22.2,79,13.5
24-Jan-18,28.5,51.5,0,0.02,30.3,72,9
25-Jan-18,33.5,46.5,0,0,29.8,75.5,13
26-Jan-18,42,38,0,0,20.2,67.5,18.5
27-Jan-18,43,37,0,0,26.1,53,18.5
28-Jan-18,34,46,0,0.01,23.6,74.5,11
29-Jan-18,23.5,56.5,0,0,28,68,12.5
30-Jan-18,23,57,0,0,25.8,63,13
31-Jan-18,36.5,43.5,0,0,23.8,57.5,16
1-Feb-18,21.5,58.5,0,0,21.9,58.5,17
2-Feb-18,13.5,66.5,0,0,30.6,50,12
3-Feb-18,31.5,48.5,0,0.03,20.8,62.5,18
4-Feb-18,19.5,60.5,0,0.08,21.6,72.5,14.5
5-Feb-18,4.5,75.5,0,0.22,26.5,66.5,9.5
6-Feb-18,12,68,0,0.02,32.9,68.5,6
7-Feb-18,14,66,0,0.11,27.4,74.5,11
8-Feb-18,14,66,0,0.15,27.7,76,8.5
9-Feb-18,23,57,0,0.57,24.3,80,13.5
10-Feb-18,18,62,0,0.05,22.7,67,11.5
11-Feb-18,16.5,63.5,0,0.39,22,72.5,10.5
12-Feb-18,15.5,64.5,0,0,25.3,58,6.5
13-Feb-18,21,59,0,0,22.4,60.5,7
14-Feb-18,34,46,0,0,20.4,82.5,11
15-Feb-18,43,37,0,0,20.8,85,7.5
16-Feb-18,28.5,51.5,0,0,22.3,60.5,12.5
17-Feb-18,26,54,0,0.11,26.8,74.5,8.5
18-Feb-18,26.5,53.5,0,0.02,20.7,78,10.5
19-Feb-18,48.5,31.5,0,0.52,25.4,88,12
20-Feb-18,50,30,0,2.1,23.3,89,15.5
21-Feb-18,30.5,49.5,0,0.04,25.4,71.5,12
22-Feb-18,34.5,45.5,0,0,22.6,72,15
23-Feb-18,38.5,41.5,0,0.06,22.8,81.5,10
24-Feb-18,41.5,38.5,0,0.16,22,81.5,16
25-Feb-18,42,38,0,0.01,18.6,61.5,19
26-Feb-18,40.5,39.5,0,0,24.1,60,10.5
27-Feb-18,50.5,29.5,0,0,16.3,59.5,16
28-Feb-18,48,32,0,0,21.9,69.5,12.5
1-Mar-18,40,40,0,0.81,23.4,66.5,15
2-Mar-18,39,41,0,0,30,56.5,6.5
3-Mar-18,38,42,0,0,26.1,52.5,9.5
4-Mar-18,39,41,0,0,17.8,52.5,14.5
5-Mar-18,36.5,43.5,0,0.11,28.9,64.5,19
6-Mar-18,36,44,0,0.07,30.4,83,13.5
7-Mar-18,29.5,50.5,0,0,25.8,66,15
8-Mar-18,29,51,0,0,34,57.5,13.5
9-Mar-18,32,48,0,0,30.8,53.5,7
10-Mar-18,32,48,0,0,22,56.5,6.5
11-Mar-18,34,46,0,0,24.6,56,9
12-Mar-18,38,42,0,0,38.4,54,14.5
13-Mar-18,27,53,0,0.22,28.7,66,13.5
14-Mar-18,35,45,0,0,26.1,49.5,15.5
15-Mar-18,39,41,0,0,25.2,55.5,8
16-Mar-18,33.5,46.5,0,0,23.6,63.5,11.5
17-Mar-18,38,42,0,0,30.1,53,12
18-Mar-18,42,38,0,0,26,46.5,5
19-Mar-18,39.5,40.5,0,0,16.1,58,14
20-Mar-18,33,47,0,0,29.2,63.5,18
21-Mar-18,32.5,47.5,0,0,25.3,57.5,12.5
22-Mar-18,36,44,0,0,29.1,48,9.5
23-Mar-18,34,46,0,0,23.8,58.5,8.5
24-Mar-18,36,44,0,0,22.5,57,17.5
25-Mar-18,34,46,0,0,16.6,45,15
26-Mar-18,42,38,0,0.23,16.4,63.5,13.5
27-Mar-18,45,35,0,0.15,29.3,81.5,10
28-Mar-18,46.5,33.5,0,0.01,27.2,66.5,6.5
29-Mar-18,42.5,37.5,0,0.05,21.1,77,11
30-Mar-18,41,39,0,0,21.3,60.5,8
31-Mar-18,45,35,0,0.09,15.5,63,17.5
1-Apr-18,29.5,50.5,0,0,21.7,47.5,11
2-Apr-18,32.5,47.5,0,0,31.6,55,8
3-Apr-18,37,43,0,0.2,30.6,81,13
4-Apr-18,30.5,49.5,0,0.01,46.8,70,17.5
5-Apr-18,32.5,47.5,0,0.07,33.9,65,8.5
6-Apr-18,31.5,48.5,0,0,18.3,63.5,16
7-Apr-18,29.5,50.5,0,0,33.5,48.5,9
8-Apr-18,30,50,0,0.01,27.2,54,7.5
9-Apr-18,34.5,45.5,0,0.13,38.8,83.5,6
10-Apr-18,37,43,0,0,30.4,66,9.5
11-Apr-18,52.5,27.5,0,0.05,16.1,53.5,9
12-Apr-18,57.5,22.5,0,0.03,25.8,65.5,12.5
13-Apr-18,43,37,0,0.07,29,84,19.5
14-Apr-18,37.5,42.5,0,0.96,32.7,88.5,22.5
15-Apr-18,32.5,47.5,0,0.74,30.3,90.5,16
16-Apr-18,31,49,0,0.01,33.9,73,18
17-Apr-18,36,44,0,0,37,55,13.5
18-Apr-18,33.5,46.5,0,0.41,37,82,12.5
19-Apr-18,43,37,0,0.01,39.3,64,10.5
20-Apr-18,46,34,0,0,33.6,37.5,7.5
21-Apr-18,47,33,0,0,24.4,38,7
22-Apr-18,52,28,0,0,8.6,39,9
23-Apr-18,53,27,0,0,30.6,43.5,12.5
24-Apr-18,56.5,23.5,0,0,34.3,68,12
25-Apr-18,45.5,34.5,0,0,26.1,53.5,15
26-Apr-18,51,29,0,0,28.2,50,7
27-Apr-18,48.5,31.5,0,0.02,20.1,60,18
28-Apr-18,41.5,38.5,0,0,19.5,56.5,13.5
29-Apr-18,45,35,0,0,-4.7,46.5,8
30-Apr-18,60,20,0,0,19.3,28.5,13
1-May-18,73,7,0,0,14,32,19
2-May-18,74.5,5.5,0,1.32,30.3,62,18
3-May-18,62,18,0,0.57,20.8,78,12
4-May-18,67.5,12.5,0,0,16.4,59.5,19.5
